"","year","month","plot","point","N.N","temperature_C","volumetric_water_content","chamber_height","flux"
"4510",10,3,5,23,NA,24.7,5,NA,0.72
"4511",10,3,5,24,NA,24.8,5,NA,0.61
"4512",10,3,5,25,NA,24.3,6,NA,0.77
"4513",10,4,5,1,NA,24.2,7,NA,0.36
"4514",10,4,5,2,NA,23.8,8,NA,0.33
"4515",10,4,5,3,NA,23.3,6,NA,0.37
"4516",10,4,5,4,NA,23.4,7,NA,0.38
"4517",10,4,5,5,NA,22.9,8,NA,0.18
"4518",10,4,5,6,NA,23.8,7,NA,0.33
"4519",10,4,5,7,NA,23.7,9,NA,0.24
"4520",10,4,5,8,NA,23.9,8,NA,0.24
"4521",10,4,5,9,NA,24.3,10,NA,0.27
"4522",10,4,5,10,NA,23.2,7,NA,0.32
"4523",10,4,5,11,NA,23.9,6,NA,0.44
"4524",10,4,5,12,NA,23.5,7,NA,0.44
"4525",10,4,5,13,NA,23.8,8,NA,0.59
"4526",10,4,5,14,NA,22.9,10,NA,0.43
"4527",10,4,5,15,NA,23.5,6,NA,0.56
"4528",10,4,5,16,NA,23.2,8,NA,0.29
"4529",10,4,5,17,NA,23.6,7,NA,0.33
"4530",10,4,5,18,NA,23.1,7,NA,0.42
"4531",10,4,5,19,NA,23.3,7,NA,0.21
"4532",10,4,5,20,NA,23.6,5,NA,0.28
"4533",10,4,5,21,NA,25.5,5,NA,0.38
"4534",10,4,5,22,NA,23.4,7,NA,0.37
"4535",10,4,5,23,NA,23.6,5,NA,0.51
"4536",10,4,5,24,NA,23.7,6,NA,0.49
"4537",10,4,5,25,NA,22.8,6,NA,0.61
"4538",10,5,5,1,NA,24.4,6,NA,0.26
"4539",10,5,5,2,NA,24.4,6,NA,0.26
"4540",10,5,5,3,NA,24.3,6,NA,0.25
"4541",10,5,5,4,NA,24.9,5,NA,0.31
"4542",10,5,5,5,NA,24.5,6,NA,0.18
"4543",10,5,5,6,NA,24.6,6,NA,0.26
"4544",10,5,5,7,NA,24.5,6,NA,0.12
"4545",10,5,5,8,NA,24.1,7,NA,0.23
"4546",10,5,5,9,NA,24.3,6,NA,0.27
"4547",10,5,5,10,NA,24.1,8,NA,0.25
"4548",10,5,5,11,NA,24.3,7,NA,0.45
"4549",10,5,5,12,NA,24.4,7,NA,0.34
"4550",10,5,5,13,NA,24.7,6,NA,0.58
"4551",10,5,5,14,NA,24.1,8,NA,0.31
"4552",10,5,5,15,NA,24.5,4,NA,0.46
"4553",10,5,5,16,NA,24,7,NA,0.2
"4554",10,5,5,17,NA,24.3,5,NA,0.35
"4555",10,5,5,18,NA,24.2,6,NA,0.47
"4556",10,5,5,19,NA,24.4,7,NA,0.19
"4557",10,5,5,20,NA,24.3,6,NA,0.6
"4558",10,5,5,21,NA,24.3,5,NA,0.31
"4559",10,5,5,22,NA,24.1,5,NA,0.36
"4560",10,5,5,23,NA,24.5,5,NA,0.39
"4561",10,5,5,24,NA,24.5,7,NA,0.51
"4562",10,5,5,25,NA,24.4,3,NA,0.49
"4563",10,6,5,1,NA,23.1,9,NA,0.31
"4564",10,6,5,2,NA,22.6,9,NA,0.2
"4565",10,6,5,3,NA,22.6,7,NA,0.25
"4566",10,6,5,4,NA,22.9,7,NA,0.36
"4567",10,6,5,5,NA,22.4,9,NA,0.11
"4568",10,6,5,6,NA,22.5,6,NA,0.34
"4569",10,6,5,7,NA,22.3,9,NA,0.23
"4570",10,6,5,8,NA,22.3,8,NA,0.27
"4571",10,6,5,9,NA,22.7,8,NA,0.25
"4572",10,6,5,10,NA,22.3,8,NA,0.27
"4573",10,6,5,11,NA,22.8,8,NA,0.45
"4574",10,6,5,12,NA,22.9,7,NA,0.44
"4575",10,6,5,13,NA,22.4,10,NA,0.21
"4576",10,6,5,14,NA,21.8,7,NA,0.29
"4577",10,6,5,15,NA,22.6,7,NA,0.34
"4578",10,6,5,16,NA,22.3,7,NA,0.22
"4579",10,6,5,17,NA,22.8,6,NA,0.27
"4580",10,6,5,18,NA,22.6,8,NA,0.4
"4581",10,6,5,19,NA,22.4,7,NA,0.18
"4582",10,6,5,20,NA,22.9,8,NA,0.38
"4583",10,6,5,21,NA,22.3,6,NA,0.32
"4584",10,6,5,22,NA,22.4,7,NA,0.32
"4585",10,6,5,23,NA,22.5,4,NA,0.45
"4586",10,6,5,24,NA,22.9,6,NA,0.47
"4587",10,6,5,25,NA,22.1,8,NA,0.56
"4588",10,7,5,1,NA,22.3,6,NA,0.2
"4589",10,7,5,2,NA,22.3,5,NA,0.24
"4590",10,7,5,3,NA,21.7,7,NA,0.17
"4591",10,7,5,4,NA,22.4,6,NA,0.26
"4592",10,7,5,5,NA,22.1,7,NA,0.13
"4593",10,7,5,6,NA,21.9,3,NA,0.19
"4594",10,7,5,7,NA,21.5,8,NA,0.04
"4595",10,7,5,8,NA,21.2,7,NA,0.13
"4596",10,7,5,9,NA,21.7,7,NA,0.16
"4597",10,7,5,10,NA,21.5,7,NA,0.17
"4598",10,7,5,11,NA,22,6,NA,0.3
"4599",10,7,5,12,NA,21.9,6,NA,0.21
"4600",10,7,5,13,NA,22.2,7,NA,0.37
"4601",10,7,5,14,NA,21.2,9,NA,0.21
"4602",10,7,5,15,NA,21.6,6,NA,0.31
"4603",10,7,5,16,NA,21.3,6,NA,0.14
"4604",10,7,5,17,NA,21.8,7,NA,0.19
"4605",10,7,5,18,NA,21.8,6,NA,0.32
"4606",10,7,5,19,NA,21.7,6,NA,0.14
"4607",10,7,5,20,NA,22.2,6,NA,0.19
"4608",10,7,5,21,NA,21.6,5,NA,0.23
"4609",10,7,5,22,NA,21.6,6,NA,0.2
"4610",10,7,5,23,NA,21.6,3,NA,0.28
"4611",10,7,5,24,NA,22.1,5,NA,0.26
"4612",10,7,5,25,NA,21.6,3,NA,0.29
"4613",9,1,6,1,NA,27.1,14,NA,0.35
"4614",9,1,6,2,NA,28.7,16,NA,0.26
"4615",9,1,6,3,NA,27.3,12,NA,0.27
"4616",9,1,6,4,NA,28.2,13,NA,0.28
"4617",9,1,6,5,NA,27.3,14,NA,0.67
"4618",9,1,6,6,NA,26.6,12,NA,0.51
"4619",9,1,6,7,NA,27,11,NA,0.39
"4620",9,1,6,8,NA,27.9,11,NA,0.33
"4621",9,1,6,9,NA,31.4,10,NA,0.59
"4622",9,1,6,10,NA,26.5,15,NA,0.24
"4623",9,1,6,11,NA,27.2,13,NA,0.27
"4624",9,1,6,12,NA,27.8,13,NA,1.07
"4625",9,1,6,13,NA,27.2,10,NA,0.21
"4626",9,1,6,14,NA,26.9,10,NA,0.27
"4627",9,1,6,15,NA,27,13,NA,0.42
"4628",9,1,6,16,NA,27.3,15,NA,0.25
"4629",9,1,6,17,NA,28.3,16,NA,0.32
"4630",9,1,6,18,NA,27.5,12,NA,0.26
"4631",9,1,6,19,NA,28.4,16,NA,0.24
"4632",9,1,6,20,NA,27.7,15,NA,0.53
"4633",9,1,6,21,NA,27.5,19,NA,0.48
"4634",9,1,6,22,NA,29.8,12,NA,0.22
"4635",9,1,6,23,NA,29.2,18,NA,0.27
"4636",9,1,6,24,NA,30.4,13,NA,0.23
"4637",9,1,6,25,NA,28.8,14,NA,0.27
"4638",9,2,6,1,NA,23.8,24,NA,0.38
"4639",9,2,6,2,NA,24.5,19,NA,0.19
"4640",9,2,6,3,NA,24.1,20,NA,0.44
"4641",9,2,6,4,NA,24.3,22,NA,0.35
"4642",9,2,6,5,NA,24.2,16,NA,0.59
"4643",9,2,6,6,NA,23.7,17,NA,0.44
"4644",9,2,6,7,NA,24.2,16,NA,0.29
"4645",9,2,6,8,NA,24.3,18,NA,0.27
"4646",9,2,6,9,NA,24,19,NA,0.38
"4647",9,2,6,10,NA,23.8,20,NA,0.43
"4648",9,2,6,11,NA,24,18,NA,0.21
"4649",9,2,6,12,NA,23.7,20,NA,0.31
"4650",9,2,6,13,NA,24,15,NA,0.2
"4651",9,2,6,14,NA,23.9,19,NA,0.15
"4652",9,2,6,15,NA,23.5,18,NA,0.22
"4653",9,2,6,16,NA,24,18,NA,0.12
"4654",9,2,6,17,NA,24,20,NA,0.24
"4655",9,2,6,18,NA,23.8,18,NA,0.18
"4656",9,2,6,19,NA,24.4,21,NA,0.15
"4657",9,2,6,20,NA,24.1,22,NA,0.42
"4658",9,2,6,21,NA,24.1,28,NA,0.32
"4659",9,2,6,22,NA,24.7,20,NA,0.14
"4660",9,2,6,23,NA,25,21,NA,0.24
"4661",9,2,6,24,NA,24.6,20,NA,0.12
"4662",9,2,6,25,NA,24.3,24,NA,0.19
"4663",9,3,6,1,NA,24.7,25,NA,0.39
"4664",9,3,6,2,NA,25.7,22,NA,0.23
"4665",9,3,6,3,NA,24.7,19,NA,0.46
"4666",9,3,6,4,NA,24.8,23,NA,0.31
"4667",9,3,6,5,NA,24.7,22,NA,0.45
"4668",9,3,6,6,NA,24.3,20,NA,0.42
"4669",9,3,6,7,NA,24.8,20,NA,0.37
"4670",9,3,6,8,NA,24.7,16,NA,0.37
"4671",9,3,6,9,NA,28,23,NA,0.61
"4672",9,3,6,10,NA,24.4,21,NA,0.31
"4673",9,3,6,11,NA,25.9,21,NA,0.35
"4674",9,3,6,12,NA,25.4,24,NA,0.31
"4675",9,3,6,13,NA,25.6,19,NA,0.26
"4676",9,3,6,14,NA,24.4,20,NA,0.27
"4677",9,3,6,15,NA,24.5,19,NA,0.21
"4678",9,3,6,16,NA,24.6,22,NA,0.04
"4679",9,3,6,17,NA,25.5,21,NA,0.19
"4680",9,3,6,18,NA,26.3,19,NA,0.24
"4681",9,3,6,19,NA,26.9,18,NA,0.22
"4682",9,3,6,20,NA,24.9,22,NA,0.53
"4683",9,3,6,21,NA,27.3,27,NA,0.42
"4684",9,3,6,22,NA,29.4,17,NA,0.2
"4685",9,3,6,23,NA,28.1,19,NA,0.16
"4686",9,3,6,24,NA,26.4,21,NA,0.27
"4687",9,3,6,25,NA,25.9,25,NA,0.12
"4688",9,4,6,1,NA,25.3,23,NA,0.42
"4689",9,4,6,2,NA,25.6,20,NA,0.26
"4690",9,4,6,3,NA,25.1,16,NA,0.42
"4691",9,4,6,4,NA,24.8,24,NA,0.28
"4692",9,4,6,5,NA,25.1,21,NA,0.56
"4693",9,4,6,6,NA,24.6,17,NA,0.35
"4694",9,4,6,7,NA,25.9,17,NA,0.47
"4695",9,4,6,8,NA,24.8,17,NA,0.58
"4696",9,4,6,9,NA,24.4,20,NA,0.5
"4697",9,4,6,10,NA,24.5,22,NA,0.36
"4698",9,4,6,11,NA,24.4,18,NA,0.26
"4699",9,4,6,12,NA,25.3,18,NA,0.49
"4700",9,4,6,13,NA,24.9,16,NA,0.23
"4701",9,4,6,14,NA,24.6,18,NA,0.32
"4702",9,4,6,15,NA,25.1,13,NA,0.29
"4703",9,4,6,16,NA,24.8,19,NA,0.04
"4704",9,4,6,17,NA,25.4,19,NA,0.4
"4705",9,4,6,18,NA,26.4,16,NA,0.15
"4706",9,4,6,19,NA,26.6,19,NA,0.25
"4707",9,4,6,20,NA,25.1,24,NA,0.58
"4708",9,4,6,21,NA,26.6,23,NA,0.49
"4709",9,4,6,22,NA,28.5,18,NA,0.18
"4710",9,4,6,23,NA,26,20,NA,0.16
"4711",9,4,6,24,NA,26.3,20,NA,0.15
"4712",9,4,6,25,NA,26.4,21,NA,0.13
"4713",9,5,6,1,NA,24.6,11,NA,0.32
"4714",9,5,6,2,NA,23.9,13,NA,0.22
"4715",9,5,6,3,NA,24.3,11,NA,0.31
"4716",9,5,6,4,NA,23.7,14,NA,0.25
"4717",9,5,6,5,NA,24.5,16,NA,0.51
"4718",9,5,6,6,NA,24.4,9,NA,0.38
"4719",9,5,6,7,NA,24.7,11,NA,0.28
"4720",9,5,6,8,NA,23.7,12,NA,0.32
"4721",9,5,6,9,NA,23.5,14,NA,0.43
"4722",9,5,6,10,NA,23.4,13,NA,0.27
"4723",9,5,6,11,NA,23.7,12,NA,0.21
"4724",9,5,6,12,NA,24,12,NA,0.41
"4725",9,5,6,13,NA,23.8,11,NA,0.25
"4726",9,5,6,14,NA,23.9,13,NA,0.23
"4727",9,5,6,15,NA,23.8,10,NA,0.26
"4728",9,5,6,16,NA,23.7,12,NA,0.19
"4729",9,5,6,17,NA,24.1,13,NA,0.29
"4730",9,5,6,18,NA,24.6,14,NA,0.15
"4731",9,5,6,19,NA,24.5,11,NA,0.05
"4732",9,5,6,20,NA,23.5,13,NA,0.37
"4733",9,5,6,21,NA,24.3,12,NA,0.37
"4734",9,5,6,22,NA,24.3,11,NA,0.14
"4735",9,5,6,23,NA,23,13,NA,0.15
"4736",9,5,6,24,NA,23.8,15,NA,0.16
"4737",9,5,6,25,NA,24,14,NA,0.2
"4738",9,6,6,1,NA,23.1,16,NA,0.33
"4739",9,6,6,2,NA,22.7,12,NA,0.25
"4740",9,6,6,3,NA,23.5,10,NA,0.61
"4741",9,6,6,4,NA,22,19,NA,0.22
"4742",9,6,6,5,NA,22.3,18,NA,0.39
"4743",9,6,6,6,NA,22.3,9,NA,0.45
"4744",9,6,6,7,NA,23.5,16,NA,0.24
"4745",9,6,6,8,NA,21.9,12,NA,0.44
"4746",9,6,6,9,NA,22.2,15,NA,1.44
"4747",9,6,6,10,NA,21.8,16,NA,0.26
"4748",9,6,6,11,NA,22.1,17,NA,0.19
"4749",9,6,6,12,NA,22.4,16,NA,0.4
"4750",9,6,6,13,NA,22.2,13,NA,0.3
"4751",9,6,6,14,NA,22.3,10,NA,0.57
"4752",9,6,6,15,NA,21.8,12,NA,0.32
"4753",9,6,6,16,NA,22.7,16,NA,0.12
"4754",9,6,6,17,NA,22.9,15,NA,0.26
"4755",9,6,6,18,NA,23.5,14,NA,0.23
"4756",9,6,6,19,NA,25.2,13,NA,0.16
"4757",9,6,6,20,NA,22,16,NA,0.31
"4758",9,6,6,21,NA,22.8,11,NA,0.37
"4759",9,6,6,22,NA,23.5,13,NA,0.1
"4760",9,6,6,23,NA,23.2,16,NA,0.41
"4761",9,6,6,24,NA,23.8,16,NA,0.14
"4762",9,6,6,25,NA,23.8,16,NA,0.18
"4763",9,7,6,1,NA,24.2,8,NA,0.15
"4764",9,7,6,2,NA,23.1,10,NA,0.14
"4765",9,7,6,3,NA,23,9,NA,0.22
"4766",9,7,6,4,NA,22.3,11,NA,0.17
"4767",9,7,6,5,NA,22.6,10,NA,0.28
"4768",9,7,6,6,NA,22.6,8,NA,0.36
"4769",9,7,6,7,NA,23.9,10,NA,0.22
"4770",9,7,6,8,NA,22.4,10,NA,0.16
"4771",9,7,6,9,NA,22.3,11,NA,0.42
"4772",9,7,6,10,NA,22.2,10,NA,0.18
"4773",9,7,6,11,NA,22.2,6,NA,0.31
"4774",9,7,6,12,NA,23.5,9,NA,0.51
"4775",9,7,6,13,NA,22.6,9,NA,0.14
"4776",9,7,6,14,NA,22.7,7,NA,0.13
"4777",9,7,6,15,NA,22.4,8,NA,0.15
"4778",9,7,6,16,NA,23.1,10,NA,0.1
"4779",9,7,6,17,NA,23.2,8,NA,0.22
"4780",9,7,6,18,NA,24.3,12,NA,0.16
"4781",9,7,6,19,NA,26.1,8,NA,0.14
"4782",9,7,6,20,NA,22.2,10,NA,0.21
"4783",9,7,6,21,NA,23.9,9,NA,0.21
"4784",9,7,6,22,NA,25.3,8,NA,0.15
"4785",9,7,6,23,NA,22.8,7,NA,0.22
"4786",9,7,6,24,NA,25,9,NA,0.11
"4787",9,7,6,25,NA,24,12,NA,0.13
"4788",9,8,6,1,NA,23.4,7,NA,0.14
"4789",9,8,6,2,NA,23,7,NA,0.12
"4790",9,8,6,3,NA,22.9,5,NA,0.18
"4791",9,8,6,4,NA,22.5,7,NA,0.12
"4792",9,8,6,5,NA,23.3,8,NA,0.21
"4793",9,8,6,6,NA,23,6,NA,0.26
"4794",9,8,6,7,NA,23.9,6,NA,0.17
"4795",9,8,6,8,NA,22.5,6,NA,0.15
"4796",9,8,6,9,NA,23.1,6,NA,0.39
"4797",9,8,6,10,NA,22.2,7,NA,0.12
"4798",9,8,6,11,NA,23.3,4,NA,0.18
"4799",9,8,6,12,NA,23.4,7,NA,0.22
"4800",9,8,6,13,NA,22.6,6,NA,0.13
"4801",9,8,6,14,NA,22.6,5,NA,0.16
"4802",9,8,6,15,NA,23,6,NA,0.11
"4803",9,8,6,16,NA,22.5,7,NA,0.11
"4804",9,8,6,17,NA,22.9,7,NA,0.22
"4805",9,8,6,18,NA,23.3,8,NA,0.11
"4806",9,8,6,19,NA,24.3,6,NA,0.14
"4807",9,8,6,20,NA,22.2,8,NA,0.19
"4808",9,8,6,21,NA,23.4,6,NA,0.24
"4809",9,8,6,22,NA,24.7,5,NA,0.11
"4810",9,8,6,23,NA,23.4,5,NA,0.12
"4811",9,8,6,24,NA,23.8,6,NA,0.08
"4812",9,8,6,25,NA,23.2,6,NA,0.11
"4813",9,9,6,1,NA,23.2,14,NA,0.77
"4814",9,9,6,2,NA,23.2,11,NA,0.42
"4815",9,9,6,3,NA,23.1,13,NA,0.5
"4816",9,9,6,4,NA,22.9,14,NA,0.48
"4817",9,9,6,5,NA,23.7,11,NA,0.53
"4818",9,9,6,6,NA,23.5,12,NA,0.33
"4819",9,9,6,7,NA,23.7,13,NA,0.57
"4820",9,9,6,8,NA,23.1,8,NA,0.54
"4821",9,9,6,9,NA,23.8,10,NA,0.64
"4822",9,9,6,10,NA,22.8,14,NA,0.39
"4823",9,9,6,11,NA,23,16,NA,0.61
"4824",9,9,6,12,NA,23.4,11,NA,0.26
"4825",9,9,6,13,NA,23,11,NA,0.4
"4826",9,9,6,14,NA,23,8,NA,0.7
"4827",9,9,6,15,NA,27.7,9,NA,0.59
"4828",9,9,6,16,NA,22.9,19,NA,0.24
"4829",9,9,6,17,NA,23,11,NA,0.34
"4830",9,9,6,18,NA,23.7,8,NA,0.24
"4831",9,9,6,19,NA,23.5,11,NA,0.22
"4832",9,9,6,20,NA,23.2,9,NA,0.56
"4833",9,9,6,21,NA,23.4,11,NA,0.37
"4834",9,9,6,22,NA,23.8,10,NA,0.09
"4835",9,9,6,23,NA,23.5,8,NA,0.3
"4836",9,9,6,24,NA,23.2,12,NA,0.22
"4837",9,9,6,25,NA,23.2,19,NA,0.22
"4838",9,10,6,1,NA,23.9,13,NA,0.56
"4839",9,10,6,2,NA,24.3,14,NA,0.41
"4840",9,10,6,3,NA,23.9,12,NA,0.56
"4841",9,10,6,4,NA,24.2,15,NA,0.52
"4842",9,10,6,5,NA,24.2,14,NA,0.59
"4843",9,10,6,6,NA,23.9,12,NA,0.25
"4844",9,10,6,7,NA,24.2,15,NA,0.61
"4845",9,10,6,8,NA,24.4,13,NA,0.51
"4846",9,10,6,9,NA,25.2,12,NA,0.69
"4847",9,10,6,10,NA,23.7,15,NA,0.37
"4848",9,10,6,11,NA,23.9,13,NA,0.55
"4849",9,10,6,12,NA,24.1,15,NA,0.43
"4850",9,10,6,13,NA,24.2,17,NA,0.38
"4851",9,10,6,14,NA,23.8,7,NA,0.48
"4852",9,10,6,15,NA,23.4,11,NA,0.48
"4853",9,10,6,16,NA,23.9,13,NA,0.22
"4854",9,10,6,17,NA,23.8,12,NA,0.46
"4855",9,10,6,18,NA,24.5,14,NA,0.31
"4856",9,10,6,19,NA,24.9,16,NA,0.26
"4857",9,10,6,20,NA,24.4,15,NA,0.39
"4858",9,10,6,21,NA,24.8,16,NA,0.39
"4859",9,10,6,22,NA,25.3,14,NA,0.21
"4860",9,10,6,23,NA,24.4,7,NA,0.44
"4861",9,10,6,24,NA,25.1,14,NA,0.26
"4862",9,10,6,25,NA,24.8,16,NA,0.29
"4863",9,11,6,1,NA,23.5,15,NA,0.49
"4864",9,11,6,2,NA,25.8,11,NA,0.28
"4865",9,11,6,3,NA,25.2,11,NA,0.42
"4866",9,11,6,4,NA,25.7,13,NA,0.38
"4867",9,11,6,5,NA,25.2,13,NA,0.75
"4868",9,11,6,6,NA,25.1,10,NA,0.2
"4869",9,11,6,7,NA,25.2,11,NA,0.54
"4870",9,11,6,8,NA,25.7,12,NA,0.51
"4871",9,11,6,9,NA,26.9,9,NA,0.52
"4872",9,11,6,10,NA,24.8,14,NA,0.36
"4873",9,11,6,11,NA,25.1,11,NA,0.42
"4874",9,11,6,12,NA,25.2,12,NA,0.49
"4875",9,11,6,13,NA,25.1,13,NA,0.42
"4876",9,11,6,14,NA,24.8,10,NA,0.45
"4877",9,11,6,15,NA,24.8,9,NA,0.58
"4878",9,11,6,16,NA,25.1,15,NA,0.21
"4879",9,11,6,17,NA,24.9,10,NA,0.53
"4880",9,11,6,18,NA,25.1,14,NA,0.3
"4881",9,11,6,19,NA,25.6,11,NA,0.17
"4882",9,11,6,20,NA,25.7,13,NA,0.42
"4883",9,11,6,21,NA,26,13,NA,0.4
"4884",9,11,6,22,NA,25.8,10,NA,0.23
"4885",9,11,6,23,NA,26,7,NA,0.3
"4886",9,11,6,24,NA,25.6,10,NA,0.22
"4887",9,11,6,25,NA,25.7,10,NA,0.28
"4888",9,12,6,1,NA,24,15,NA,0.7
"4889",9,12,6,2,NA,24.5,14,NA,0.3
"4890",9,12,6,3,NA,24.1,14,NA,0.69
"4891",9,12,6,4,NA,24.5,16,NA,0.57
"4892",9,12,6,5,NA,24.2,15,NA,0.76
"4893",9,12,6,6,NA,24,12,NA,0.12
"4894",9,12,6,7,NA,24.3,13,NA,0.55
"4895",9,12,6,8,NA,24.5,13,NA,0.53
"4896",9,12,6,9,NA,25,10,NA,0.82
"4897",9,12,6,10,NA,23.7,12,NA,0.41
"4898",9,12,6,11,NA,24,13,NA,0.61
"4899",9,12,6,12,NA,24.1,15,NA,0.78
"4900",9,12,6,13,NA,24,13,NA,0.4
"4901",9,12,6,14,NA,23.9,12,NA,0.76
"4902",9,12,6,15,NA,23.7,11,NA,0.7
"4903",9,12,6,16,NA,24.2,14,NA,0.21
"4904",9,12,6,17,NA,24,14,NA,0.61
"4905",9,12,6,18,NA,24.3,15,NA,0.28
"4906",9,12,6,19,NA,24.7,12,NA,0.26
"4907",9,12,6,20,NA,24,13,NA,0.47
"4908",9,12,6,21,NA,24.8,16,NA,0.33
"4909",9,12,6,22,NA,24.6,11,NA,0.06
"4910",9,12,6,23,NA,24.9,14,NA,0.49
"4911",9,12,6,24,NA,24.5,13,NA,0.32
"4912",9,12,6,25,NA,24.5,13,NA,0.25
"4913",10,2,6,1,NA,25.9,14,NA,0.62
"4914",10,2,6,2,NA,27.4,11,NA,0.36
"4915",10,2,6,3,NA,25.7,14,NA,0.95
"4916",10,2,6,4,NA,28.5,11,NA,0.63
"4917",10,2,6,5,NA,26,13,NA,0.81
"4918",10,2,6,6,NA,25.2,11,NA,0.11
"4919",10,2,6,7,NA,25.3,11,NA,0.69
"4920",10,2,6,8,NA,26.3,10,NA,0.5
"4921",10,2,6,9,NA,29,9,NA,0.8
"4922",10,2,6,10,NA,25.6,13,NA,0.5
"4923",10,2,6,11,NA,26.9,10,NA,0.58
"4924",10,2,6,12,NA,25.6,12,NA,0.62
"4925",10,2,6,13,NA,26,11,NA,1.43
"4926",10,2,6,14,NA,25.9,10,NA,0.69
"4927",10,2,6,15,NA,25.5,9,NA,0.6
"4928",10,2,6,16,NA,25.7,13,NA,0.32
"4929",10,2,6,17,NA,25.5,15,NA,0.47
"4930",10,2,6,18,NA,27.1,9,NA,0.34
"4931",10,2,6,19,NA,27.8,11,NA,0.31
"4932",10,2,6,20,NA,27.1,12,NA,0.62
"4933",10,2,6,21,NA,28.5,13,NA,0.5
"4934",10,2,6,22,NA,28.9,11,NA,0.64
"4935",10,2,6,23,NA,31.5,8,NA,0.5
"4936",10,2,6,24,NA,29.6,11,NA,0.3
"4937",10,2,6,25,NA,27.3,11,NA,0.24
"4938",10,3,6,1,NA,25.2,7,NA,0.33
"4939",10,3,6,2,NA,25.1,7,NA,0.23
"4940",10,3,6,3,NA,25.1,7,NA,0.45
"4941",10,3,6,4,NA,25.3,6,NA,0.29
"4942",10,3,6,5,NA,25.5,8,NA,0.53
"4943",10,3,6,6,NA,25.1,6,NA,0.5
"4944",10,3,6,7,NA,25.3,7,NA,0.42
"4945",10,3,6,8,NA,25.3,7,NA,0.37
"4946",10,3,6,9,NA,26.9,11,NA,0.49
"4947",10,3,6,10,NA,25.3,9,NA,0.33
"4948",10,3,6,11,NA,24.7,7,NA,0.28
"4949",10,3,6,12,NA,25.2,7,NA,0.43
"4950",10,3,6,13,NA,24.8,8,NA,0.47
"4951",10,3,6,14,NA,24.9,7,NA,0.33
"4952",10,3,6,15,NA,24.7,6,NA,0.31
"4953",10,3,6,16,NA,24.9,8,NA,0.26
"4954",10,3,6,17,NA,24.8,8,NA,0.37
"4955",10,3,6,18,NA,25.4,7,NA,0.2
"4956",10,3,6,19,NA,25.6,8,NA,0.16
"4957",10,3,6,20,NA,25.2,8,NA,0.32
"4958",10,3,6,21,NA,25.6,6,NA,0.47
"4959",10,3,6,22,NA,26,6,NA,0.22
"4960",10,3,6,23,NA,26,6,NA,0.24
"4961",10,3,6,24,NA,25.2,8,NA,0.18
"4962",10,3,6,25,NA,25.3,6,NA,0.26
"4963",10,4,6,1,NA,24.2,7,NA,0.36
"4964",10,4,6,2,NA,23.8,8,NA,0.33
"4965",10,4,6,3,NA,23.3,6,NA,0.37
"4966",10,4,6,4,NA,23.4,7,NA,0.38
"4967",10,4,6,5,NA,22.9,8,NA,0.18
"4968",10,4,6,6,NA,23.8,7,NA,0.33
"4969",10,4,6,7,NA,23.7,9,NA,0.24
"4970",10,4,6,8,NA,23.9,8,NA,0.24
"4971",10,4,6,9,NA,24.3,10,NA,0.27
"4972",10,4,6,10,NA,23.2,7,NA,0.32
"4973",10,4,6,11,NA,23.9,6,NA,0.44
"4974",10,4,6,12,NA,23.5,7,NA,0.44
"4975",10,4,6,13,NA,23.8,8,NA,0.59
"4976",10,4,6,14,NA,22.9,10,NA,0.43
"4977",10,4,6,15,NA,23.5,6,NA,0.56
"4978",10,4,6,16,NA,23.2,8,NA,0.29
"4979",10,4,6,17,NA,23.6,7,NA,0.33
"4980",10,4,6,18,NA,23.1,7,NA,0.42
"4981",10,4,6,19,NA,23.3,7,NA,0.21
"4982",10,4,6,20,NA,23.6,5,NA,0.28
"4983",10,4,6,21,NA,25.5,5,NA,0.38
"4984",10,4,6,22,NA,23.4,7,NA,0.37
"4985",10,4,6,23,NA,23.6,5,NA,0.51
"4986",10,4,6,24,NA,23.7,6,NA,0.49
"4987",10,4,6,25,NA,22.8,6,NA,0.61
"4988",10,5,6,1,NA,25,6,NA,0.23
"4989",10,5,6,2,NA,24.4,7,NA,0.21
"4990",10,5,6,3,NA,24.9,6,NA,0.42
"4991",10,5,6,4,NA,24.2,6,NA,0.23
"4992",10,5,6,5,NA,25,5,NA,0.32
"4993",10,5,6,6,NA,25,6,NA,0.34
"4994",10,5,6,7,NA,25.4,7,NA,0.28
"4995",10,5,6,8,NA,24.4,6,NA,0.35
"4996",10,5,6,9,NA,24.1,6,NA,0.41
"4997",10,5,6,10,NA,24.1,6,NA,0.24
"4998",10,5,6,11,NA,24,9,NA,0.27
"4999",10,5,6,12,NA,24.5,7,NA,0.34
"5000",10,5,6,13,NA,25,9,NA,0.32
"5001",10,5,6,14,NA,24.4,6,NA,0.32
"5002",10,5,6,15,NA,24.7,6,NA,0.22
"5003",10,5,6,16,NA,24.5,7,NA,0.25
"5004",10,5,6,17,NA,24.3,7,NA,0.32
"5005",10,5,6,18,NA,25.1,7,NA,0.17
"5006",10,5,6,19,NA,24.7,6,NA,0.23
"5007",10,5,6,20,NA,23.7,6,NA,0.34
"5008",10,5,6,21,NA,24.3,6,NA,0.34
"5009",10,5,6,22,NA,24.3,6,NA,0.2
"5010",10,5,6,23,NA,24,4,NA,0.26
